VOLCB.S.IX,VolvoCarAb,6
DRNG,DroneGuarderInc,1
SKYG.VN,SkyGoldCorp,6
WRLD.AX,BetaMrGlTmfUnits[Wrld],6
OCLN,OriginclearInc,1
RDW.W,RedwireCorpRedeemableWT,11
MGAWY,MegaworldCorpADR,1
NSKOG.O.IX,NorskeSkogASA,6
ASROB.AX,AsraOptNov23[Asrob],6
MAWHF,ManWahHoldings,1
BLSTF,BlackstoneMineralsLtd,1
TUXS,TuxisCorp,1
NSHBY,NisshinboHoldingsInc,1
RCVGS,RseArchiveLlc.,1
PRKWF,ParkwayLifeREITUts,1
PTTTS,PalmettoRealEstateTrust,1
EESH-P.VN,AneeshCapitalCorp,6
FNNCF,Financial15SplitCorp,1
GROMW,GromSocialEnterprisesIncWT,11
IPG.AX,IpdGroupLtd,6
VVA.AX,VivaLeisureLtd,6
AHCHF,AnhuiConchCementCo.Ltd,1
ACQRW,IndependenceHoldingsCorpWT,11
GOUD.LN,LyCoreGlobalGovBond$UcitsETFDist,6
CSCA.NA,IshrCanada,6
CIT2.LN,Levshares2XCitiEtp,6
HMTLF,HitachiMetalsLtd,1
ABANF,AutomaticBankServicesLtd,1
CETI,CyberEnviro-TechInc,1
XTM.VN,TransitionMetalsCorp,6
TTCIF,TitanCemIntlNV,1
HLL.W,HolleyInc[Hlly/W],11
BREZW,BreezeHoldingsAcquisitionCorpWT,11
VITB.S.EB,VitecSoftwareGroupAb,6
FDCT,FdctechInc,1
SHWZ.NE,MedicineManTechnologiesInc.,6
OILFF,NextleafSolutionsLtd,1
ARAT,AraxHoldingsCorp,1
ARIS.M.IX,AristonHoldingNV,6
LVL.CN,Level14VenturesLtd,6
KNBIF,KaneBiotech,1
TTK.D.IX,TakktAg,6
YORK.VN,YorkHarbourMetalsInc.,6
SWA.VN,SaramaResourcesLtd,6
HSRMF,HastingsTechnologyMetalsLtd,1
GOCO.CN,GoMetalsCorp,6
GSISF,GenesisMineralsLtd,1
EP.VN,EmpireMetalsCorp,6
ANPDF,AntaSportsProductsLtd,1
DRTGF,Jet2Plc,1
PPLFF,PtPerusahaanPerkebunanLondonSumatraIndonesi,1
CLTFF,CelticPlc,1
BAV-H.VN,BravernVenturesLtd,6
SATOF,SatoCorp,1
ATIF,AtifHoldingsLtd,1
ACBA,AceGlobalBusinessAcquisitionLtd,1
0IGA.LN,EmergentBiosolutionsOrdShs,6
DNRSF,DenariusMetalsCorp,1
C1U.FP,AmundiFtse100EUR,6
0UGS.LN,AlamosGoldOrdShsClassA,6
LION.CN,GlobalLi-IonGraphiteCorp,6
RCLFW,RosecliffAcquisitionCorpIWT,11
BBRRF,BlueberriesMedicalCorp,1
SBT.P.DX,OeneoSa,6
NIRV.CN,NirvanaLifeSciencesInc.,6
0RAM.LN,VistinPharmaOrdShs,6
MSI.AX,MultistackInternationalLtd,6
HCTPF,HutchisonPortHoldi,1
GLW.VN,GalwayGoldInc,6
FP.VN,FpNewspapersInc,6
VLC.VN,VelocityMineralsLtd,6
DEC.VN,DecadeResourcesLtd,6
JAB-P.VN,JabboCapitalCorp,6
VYST,VystarCorp,1
STHE.M.DX,PimcoUSShort-TermHighYieldCorporateBondIN,6
SUMCF,SumcoCorp,1
TNLIY,TrainlinePlc.,1
SMDU.NA,IsharesEusrDist,6
SLVDF,SilverDollarResourcesInc,1
FLGZY,FlughafenZuerichUns/Adr,1
APGN.Z.EB,ApgSgaSa,6
NIPMY,NHFoodsLtd,1
IHLDF,ImmutableHldgs,1
NOVC.TO,NovaCannabisInc,11
BKNIY,BankinterS.A.ADR,1
MTU.VN,ManitouGoldInc,6
PRS-H.VN,PrismResourcesInc.,6
CMXC,CellMedxCorp,1
0QI2.LN,ViohalcoOrdShs,6
HMMR,HammerFiberOpticsHoldingsCorp,1
ALCAB.FP,CabasseS.A.,6
CRHKF,ChinaResourcesBeerHoldingsCompanyLimited,1
CFOK,CommunityFirstBancorpSC,1
MARIF,MarimacaCopperCorp,1
TGLDF,TrilliumGoldMinesInc,1
MSN,EmersonRadioCorp,1
K2AB.S.IX,K2AKnaust&AnderssonFastigheterAb,6
NEDSE.NA,MkbNedsense,6
CMAKY,ChinaMinsheng,1
BDCM,BroadcastMktngGroupInc,1
METSB.H.EB,MetsaBoardOyj,6
SPICF,SpiceVentureCapitalPteLtd,1
STJPF,STJamesPlaceCap,1
ELMT.CN,ElementNutritionalSciencesInc,6
DTM.NA,ThinkMixDf,6
KLGDF,KaloGoldCorp,1
WARAF,WarabaGoldLimited,1
SHMCF,RenewiPlc,1
ATCMF,AticoMiningCorp,1
TWOH,TwoHandsCorp,1
PRETM,PennsylvaniaRealEstateInvtTrustPfdM,1
BLOX.CN,CryptobloxTechnologiesInc,6
FCREY,FletcherBuildingLtdADR,1
IPS.P.EB,Ipsos,6
AGC.AX,AustralianGoldandCopperLtd,6
AUOZ.CN,EmperorMetalsInc,6
CAVU.CN,CavuEnergyMetalsCorp,6
UVA.AX,UvreFPO[Uva],6
GIGA-WT-A.VN,GigaMetalsCorporation,6
RRI.VN,RiversideResourcesInc,6
REAQS,RseArchiveLlc.,1
SMOPF,SmartopticsGroupAs,1
ASRE,AstraEnergyInc,1
0DF1.LN,AlkemyOrdShs,6
DKDCW,DataKnightsAcquisitionCorpWT,11
CNS.VN,ContagiousGamingInc,6
GSQ.T,GSquaredAscendIIWT[Gsqb/W],11
FMN.VN,FidelityMineralsCorp,6
FXBY,FoxbyCorp,1
VIIXF,CreditSuisseAg[NassauBranch],1
VTDRF,VantageDrillingInternational,1
WHLT,ChasePackagingCorp,1
WRLG.VN,WestRedLakeGoldMinesLtd,6
TTHG,TitaniumHldgsGroupInc,1
LBWR,LabwireInc,1
CGD.VN,CarlinGoldCorp,6
SAZE.LN,Levshares-1XAmazonEtp,6
0A7O.LN,MicrostrategyOrdShsClA,6
IPLT.L.EB,IsharesPhysicalPlatinumEtc,6
PPLAF,PembinaPipelineCorp,1
0MRA.LN,LyxorMSCIIndiaUcitsETFC-Eur,6
0IIM.LN,EsperionTherapeuticsOrdShs,6
CST.AX,CastileResourcesLtd,6
RGRX,RegenerxBiopharmaceuticalsInc,1
OMHLF,OmHoldingsLtd,1
M2R.AX,MiramarResourcesLtd,6
MVRBF,MedivirAb,1
NDX1.D.IX,NordexSe,6
NTELF,92EnergyLtd,1
TKAGY,TelekomAustriaAgADR,1
SMRV.VN,SmoothRockVenturesCorp,6
TSHTY,ToshibaTecCorp,1
KGFHF,KingfisherNewOrdADR,1
STGDF,CopperRdResInc,1
CEVIY,ChinaEverbrightIhdPacificLtd,1
0A4W.LN,AcadiaPharmaceuticalsOrdShs,6
NVRO.CN,EnvirogoldGlobalLtd,6
SAENF,SolarAllianceEnergyInc,1
CMAXW,CaremaxIncWT,11
INNMF,InnateImmunotherapeuticsLtd,1
TFG.A.EB,TetragonFinancialGroupLtd,6
HGYN,HongYuanHldgGroup,1
SCLTF,SearchlightResInc,1
FTPAW,FtacParnassusAcquisitionCorpWT,11
AMXEF,AMEXExploration,1
0HOB.LN,H&RBlockOrdShs,6
CAC-P.VN,CinaportAcquisitionCorpIII,6
CAPT.VN,CapitanMiningInc,6
EPR.CN,E-PowerResourcesInc.,6
COGZF,CogstateLtdOrd,1
DTNOF,DnoASA,1
SOFO,SonicFoundryInc,1
LBAS,LocationBasedTechs,1
AACAF,AacTechHoldings,1
PSIX,PowerSolutnsItlCmn,1
NCTKY,NabtescoCorp,1
BRZV,BreezerVenturesInc,1
ASND.TO,AscendantResourcesInc,6
AYALY,AyalaCorpADR,1
DMMO.AX,DmcminingOptapr26D[Dmmo],6
CHRRF,ChorusAviationInc,1
VLDRW,VelodyneLidarIncWT,11
LEFUF,"LeonsFurnitureLtd",1
SYUP,ShanghaiYutongPhma,1
INEA.FP,FonciereInea,6
IPOAF,IndustriasPenolesS.A.DEC.V.,1
SEPOF,BlumetricEnvironmentalInc,1
NROM,NobleRomansInc,1
PRDSF,PradaSpa,1
ATDRF,AutoTraderGroupPlc.,1
BISA,BalticIntlUSAInc,1
DTCGF,DometicGroupAb,1
TKECF,TokyoElectricPower,1
0RK5.LN,MaxAutomationNOrdShs,6
EVE.T,EveHoldingIncWT[Evex/W],11
TMOAF,TomtomNVAmsterdam,1
IGIL.L.EB,IsharesGlobalInflationLinkedGovtBondUcits,6
NOBLE.C.EB,NobleCorpPlc,6
FALC,FalconstorSoftwareInc,1
CCFC,CcsbFinancialCorp,1
WHLM,WilhelminaIntl,1
MRL.PL,MerlinProperties,6
QNTFF,QuantafuelAs,1
HKTVY,HongKongTechnologyVentureLtdADR,1
XIL.P.DX,XilamAnimationSa,6
CGXYY,ChinaGalaxySecuritiesCOLtd,1
ALAST.FP,A.S.T.Groupe,6
YAYO,YayyoInc,1
TYTMF,TokyoTatemonoCompanyLtd,1
BRXO.AX,BelararoxOptjun24D[Brxo],6
PHPT.L.EB,ETFSPhysicalPlatinum,6
SOLLY,ShuiOnLandLtd,1
0JYM.LN,MarkelOrdShs,6
UFOP.LN,ProcureSpaceUcitsETFAccClassGbx,6
SSPPF,SspGroupPlc,1
EUHD.FP,IvzEURStoxxHdlv,6
ALGEF,AlligatorEnergyLtd,1
0J3I.LN,EuropeanLithiumOrdShs,6
RBAGF,RubeanAgAktienON[Germany],1
LODE.CN,LodeMetalsCorp.,6
PFEOA.AX,PanteraOptmay26D[Pfeoa],6
NDBKF,NedbankGroupLtd,1
TRT,Trio-TechInternational,1
3FTG.LN,Graniteshares3XLongFatangDailyEtp,6
BRAX.CN,BraxiaScientificCorp,6
FTS-PR-H.TO,FortisIncPrefSerH,6
PIFFY,PtIndofoodCbpSuksesMakmur,1
BIRDF,BirdConstrIncome,1
KFFB,KentuckyFirstFed,1
LNAWS,LandaAppLlc.,1
LNNNF,LeoniAg,1
JUPGF,JupiterGoldCorp,1
DNDDF,DundeeSustainableTechnologies,1
GBGD,GlobalGoldCorp,1
OHG.LN,OneHeritageGroupPlc,6
PTSH,PtsInc,1
SHIFF,ShiftcarbonInc,1
TBLZ-P.VN,TrailBlazerCapitalCorp,6
WAF.D.IX,SiltronicAg,6
HSEU.LN,HSBCEuropeSustainableEquityETF,6
NGTF,NightfoodHoldingsInc,1
LGBS,LegendsBusinessGrp,1
FACC.V.EB,FaccAg,6
CCARF,ColonialCoalInternationalCorp,1
GEODF,GeodrillLtdOrd,1
PORBF,PolaOrbisHoldingsInc,1
RTWO.NA,L&GRussell2000,6
BVTEF,IconicMinerals,1
VOIS,MindSolutionsInc,1
NHH.E.EB,NHHotelGroupSa,6
NZEOF,NewZealandOil&GasLtd,1
TNPOF,TenPaoGroupHldgsLtd,1
SNG.PL,Sonagi,6
VARN.Z.EB,VariaUSPropertiesAg,6
DTZ.AX,DotzNanoLtd,6
PSYGF,PsyenceGroupInc,1
AGFMF,AGFManagementLtd,1
WNBD,WinningBrandsCorp,1
UWHR,UwharrieCapitalCorp,1
BN-PR-C.TO,BrookfieldCorporationPrefSer4,6
0AB6.LN,HylorisPharmaceuticalsOrdShs,6
MHI.AX,MerchantHouseInternationalLtd,6
BKAYF,BankofAyudhyaPublicCOLtdBay,1
RML.AX,ResolutionMineralsLtd,6
IVCP,SwiftmergeAcquisitionCorpClA,11
FEXDW,FintechEcosystemDevelopmentCorpWT,11
PSBKF,PostalSavingsBankofChinaCorpLtd,1
INP.AX,IncentiapayLtd,6
MOAEY,MongoliaEnergyCorp.Ltd,1
BARUF,BaruGoldCorp,1
CIADF,ChinaMengniuDairyLtd,1
STIXW,SemantixIncWT,11
HSEM.LN,HSBCEMSustainableEquityETF,6
GTTX.CN,GenetetherTherapeuticsInc.,6
0GM9.LN,EsiGroupOrdShs,6
RMHB,RockyMountainHighBrandsInc,1
SANT,SanteonGroupInc,1
ORS.VN,OrestoneMiningCorp,6
MEOAF,MelbanaEnergyLtd,1
DEMD.LN,WTEmergingMarketsEqtyIncomeUcits,6
SMIZF,SolMeliaSaOrd,1
SZHIF,ShenzhouInternationalGroupHoldingsLtd,1
ALRTF,AlrTechnologiesSgLtd,1
HDSLF,HsGovtechSolutionsInc,1
NVOOF,NovoResourcesCorp,1
BLUE.VN,BlueThunderMiningInc,6
DCOHF,DicksonConceptsInt,1
DXSN.D.DX,XtrackersShortdaxDailySwapUcitsETF,6
ABTZY,AboitizEquityVenturesInc,1
AGILW,AgilethoughtIncWT,11
EUNL.D.EB,IsharesCoreMSCIWorldUcitsETF,6
MRJOF,PurposeMarijuanaOpportunitiesFd,1
NIFCY,NifcoInc,1
LITT.VN,RightSeasonInvestmentsCorp,6
DKSC,DakshidinCorporatio,1
NLPXF,NobleMineralExplorationInc,1
SRSG,SpiritsTimeInternationalInc,1
SIXWF,SixthWaveInnovationsInc,1
ZNC-H.VN,ZincoreMetalsInc,6
AVII-P.VN,AnteraVenturesIICorp,6
JGCCF,JGCCorp,1
FUJSF,FujiSealInc,1
0QN7.LN,VaudoiseAssurancesHoldingSa,6
GTPAW,GoresTechnologyPartnersWT,1
TNTFF,PostnlN.V.,1
GPOX,GpoPlusInc,1
EDOC.AX,BetaedocETFUnits[Edoc],6
CDGLF,ComfortdelgroCorpLtd,1
BEZ.AX,BesragoldCdi11[Bez],6
GAYGF,GalwayGold,1
UMLGF,UnitedMaltGroup,1
VTSYF,"VitasoyIntlH0.25",1
AEV.W,AevaTechnologiesIncWT[Aeva/S],11
SLF-PR-G.TO,SunLifePrefSer8R,6
EDHN.Z.IX,EnergiedienstHoldingAg,6
AMK.VN,AmericanCreekResourcesLtd,6
0A3L.LN,VertexOrdShsClA,6
SILXF,SilexSystemsLtd,1
NXLLF,NuixLtd,1
EXA1.NA,IsharesEuroStoxxBanks30-15UcitsETF,6
VIDE,VideoDisplayCorp,1
BDVSF,BidvestGroupLtd,1
MALJF,MagellanAerospaceC,1
HE8.AX,HeliosEnergyLtd,6
AYA.AX,ArtryaLtd,6
NXS.VN,NexusGoldCorp,6
AFK.O.DX,ArendalsFossekompaniA/S,6
FORW,ForwardlyInc,1
THROC.AX,ThorminingOptDec23[Throc],6
BKS.LN,BeeksFinancialCloudGroupPlc,6
TCEFF,TisdaleCleanEnergyCorp,1
LFBCF,LifeBank&Split,1
RIV.CN,CanopyRiversInc,6
SOIE.LN,Ls-2XShortWTIOilEtp,6
SGN.VN,ScorpioGoldCorp,6
CML.VN,CanickelMiningLtd,6
BOXS,BoxscoreBrandsInc,1
0LAF.LN,SumitomoMitsuiFinGrpADRRep1/5Thof,6
ENTRA.O.IX,EntraASA,6
ALNEO.P.DX,AlphaMosSaca,6
SRC.VN,StakeholderGoldCorp,6
CEJOF,CrescoLtd,1
IEHC,IehCorp,1
KNGRF,KingsmenResourcesLtd,1
MAHLY,MedipalHoldingsCorp,1
MGG.AX,MogulGamesGroupLtd,6
ATAO,AltairInternationalCorp,1
AYAG,AmayaGlobalHldgsCorp,1
AAT.VN,AtiAirtestTechnologiesInc,6
ADC-P.VN,AdagioCapitalInc,6
MADGF,MaderGroupLtd,1
NIR-H.VN,NobleIronInc,6
NOTR,Nowtransit,1
PMBPF,PembinaPipelineCorp,1
PPRRF,ProntoformsCorp,1
FFC-P.VN,FifeCapitalCorp,6
CNGI,ConcordisGroupInc,1
VTT.VN,VendettaMiningCorp,6
WCHNF,WestChinaCementLtd,1
WCNOE.AX,WhitecliffOptfeb24D[Wcnoe],6
UDOC.CN,UnidocHealthCorp.,6
TRRFF,TrifectaGold,1
TRU.VN,TruPreciousMetalsCorp,6
ORMNF,OrexMineralsInc,1
JUGRF,JuggernautExplorationLtd,1
RSASF,ResaasSvcsInc,1
NU.VN,NeutrisciInternationalInc,6
BIEL,BioelectronicsCorp,1
BOZTY,BooztAbADR,1
DSRO,DescryptoHldgsInc,1
HIVE-WT.VN,HiveBlockchainTechnologiesLtdWts,6
PRPRF,PrairieProvidentResourcesInc,1
LAT.P.DX,LatecoereSaca,6
SHMN,SohmInc,1
TSKFF,TaliskerResLtd,1
CBG.VN,ChibougamauIndependentMinesInc,6
STHZ.CN,StatehouseHoldingsInc,6
VSQTF,VictorySquareTechnologiesInc,1
QNGYQ,QuanergySystemsInc,1
TANN.AX,BetatanetfETFUnits[Tann],6
GNCP,GnccCapitalInc,1
PANHF,PingAnHealthcare&TechnologyLtd,1
CLRI,CleartronicInc,1
OREGE.FP,Orege,6
GTOR,GgtoorInc,1
SPLIF,HighFusionInc,1
PCLOF,PharmacieloLtd,1
VRRCF,VrResourcesLtd,1
BKCPF,BlockchainCapTokenhubPteLtd,1
ITCFY,InvestecLtd,1
WOO.AX,WoodboardTechLtd,6
TDSGF,TeloGenomicsCorp,1
AZASF,ArizonaSilver,1
SAVE.P.DX,SavenciaSa,6
ECR.E.EB,ErcrosSa,6
VSBGF,VsbltyGroupeTechnologiesCorp,1
MLHOP.FP,Part.IndlesMini.,6
TRA.VN,TerasResourcesInc,6
ACBD,AnnabidiolCorp,1
CRGGF,ChinaResourcesGasGroupLtd,1
NBLWF,NobelCorp,1
CDCTF,GoldcrestCo.Ltd,1
ANO.AX,AdvanceZinctekLtd,6
AUK.AX,AumakeLtd,6
DC2.AX,DcTwoLtd,6
TTAPY,TtwPublicCompanyLimited,1
0A86.LN,SuperiorIndustriesInternationalI,6
JJETF,BarclaysBankPlc,1
DGL-P.VN,DglInvestmentsNo1Inc,6
BNN.CN,BenjaminHillMiningCorp,6
GRF.VN,GreenRiseFoodsInc,6
E33.AX,East33Ltd,6
UTOLF,ShiftcarbonInc,1
