DF-PR-A.TO,Dividend15SplitCorpIIPrf,6
ADDTB.S.EB,AddtechAb,6
0QZU.LN,VertexPharmaceuticalsOrdShs,6
SRP.FP,Showroomprive,6
RUMBW,RumbleIncWT,11
MAYZ,ListedFundsTrustTruesharesStructuredOutcome,11
RJF-B,RaymondJamesFinancial6.375%,11
SNLC,SecurityNatl[Iowa],1
BUYO.AX,BountyOilOptnov25D[Buyo],6
LBBB,LakeshoreAcquisitionIICorp,11
ASTSW,AstSpacemobileIncWT,11
AGR.V.DX,AgranaBeteiligungsAg,6
LVRAU,LevereHoldingsCorp,11
VALU,ValueLineInc,11
EPF.VN,EverydayPeopleFinancialCorp,6
DGS-PR-A.TO,DividendGrowthSplitCorpPref,6
MMMB,"MamamancinisHoldin",1
MDIBY,MediobancaSpaADR,1
AAD.D.DX,AmadeusFireAg,6
HNR.AX,HannansLtd,6
SRBEF,SesImagotag,1
RFXDA.AX,RedflowFPO[Rfx],6
CDPYF,CanadianApartmentPropertiesREIT,1
SKYP.LN,Han-GinsCloudTechUcitsETF-Acc,6
DSKIF,DaisekiCompanyLtd,1
PYC.AX,PycTherapeuticsLtd,6
ISRNF,IsharesVPlc,1
QGL.AX,QuantumGraphiteLtd,6
KPG.AX,KellyPartnersGroupHoldingsLtd,6
AMAP.LN,AlmiaSanActvSharGlbEqUcitsETFAcc,6
JRSH,JerashHoldingsInc,1
CXM.AX,CentrexLtd,6
FWD.LN,ForwardPartnersGroupPlc,6
BIOT.S.EB,BiotageAb,6
0MKN.LN,UBSETF[Ch]-Gold[Usd]A-Dis,6
TNP-D,TsakosEnergyNavigation[Tnp/Pd],11
BIO.B,BioRadLabsClB,1
SAB.E.IX,BancoDESabadellSa,6
LTRN,LanternPharmaInc,1
A-3DA.AX,AmaeroInternationalLtd,6
SOC.AX,SocoCorpFPO[Soc],6
ABMRF,AbnAmroGroupNVDepReceipts,1
ESK.VN,EskayMiningCorp,6
SMSD.L.EB,SamsungElectronicsCOLtd,6
STAEY,StanleyElectricLtd,1
EESM.FP,BnpetfMSCIEScap,6
TA-PR-J.TO,TransaltaCorpPrefSerG,6
TIETO.O.DX,TietoevryOyj,6
NURO,NeurometrixInc,1
0L6P.LN,SimonPropertyGroupREITOrdShs,6
UC93.LN,UbsetfMSCISwitzerlandHdgToGBPA-Acc,6
SHYG.LN,IsharesEURH.YldC.BUcitsETFEURDist,6
PULM,PulmatrixInc,1
OSE.FP,OseImmuno,6
