XOM,ExxonMobilCorp,1
COIN,CoinbaseGlobalIncClA,1
CUKX.LN,IshrsFTSE100UcitsETFGBP[Acc],6
BAC,BankofAmericaCorp,1
SKG.LN,SmurfitKappaGroupPlc,6
HICL.LN,HiclInfrastructureCompanyLd,6
DARK.LN,DarktracePlc,6
SVT.LN,SevernTrentPlc,6
CCL.LN,CarnivalPlc,6
BA,BoeingCompany,1
EMG.LN,ManGroupPlc,6
0R15.LN,SoftbankGroupOrdShs,6
EMIS.LN,EmisGroupPlc,6
BKG.LN,BerkeleyGroupHoldings[The]Plc,6
NOVOB.C.DX,NovoNordiskA/S,6
CVX,ChevronCorp,1
VOD.L.EB,VodafoneGroupPlc,6
BIFF.LN,BiffaPlc,6
SRAD.LN,StelradGroupPlc,6
0QYP.LN,MicrosoftOrd[Cdi],6
UU-.LN,UnitedUtilitiesGroupPlc,6
BHP.L.EB,BhpGroupPlc,6
DCC.LN,DccPlc,6
KWS.LN,KeywordsStudiosPlc,6
AAL.L.EB,AngloAmericanPlc,6
BARC.L.EB,BarclaysPlc,6
FRES.LN,FresnilloPlc,6
SPI.LN,SpireHealthcareGroupPlc,6
MRO.LN,MelroseIndustriesPlc,6
ZM,ZoomVideoCommunicationsClA,1
PHNX.LN,PhoenixGroupHoldings,6
KNOS.LN,KainosGroupPlc,6
ABDN.LN,AbrdnPlc,6
UNH,UnitedhealthGroupInc,1
NETW.LN,NetworkInternationalHoldingsPlc,6
BEZ.LN,BeazleyPlc,6
LXI.LN,LxiREITPlc,6
MIDD.LN,IsharesFTSE250UcitsETFGBP[Dist],6
HSW.LN,HostelworldGroupPlc,6
BOY.LN,BodycotePlc,6
RCL,RoyalCaribbeanCruisesLtd,1
JPM,JPMorganChase&Company,1
JMAT.LN,JohnsonMattheyPlc,6
FEET.LN,FundsmithEmergingEquitiesTrustPlc,6
SXS.LN,SpectrisPlc,6
IGG.LN,IGGroupHoldingsPlc,6
ICP.LN,IntermediateCapitalGroupPlc,6
