Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-03-18 00:00:00+05:30,0.08500000089406967,0.08500000089406967,0.08500000089406967,0.08500000089406967,0,0.0,0.0
2002-03-19 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,4000,0.0,0.0
2002-03-20 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,3000,0.0,0.0
2002-03-21 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-03-22 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-03-25 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-03-26 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-03-27 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-03-28 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-03-29 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-04-01 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-04-02 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-04-03 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-04-04 00:00:00+05:30,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0,0.0,0.0
2002-04-05 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,10000,0.0,0.0
2002-04-08 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-09 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-10 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-11 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-12 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-15 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-16 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-17 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-18 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-19 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-22 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-23 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-24 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-25 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-26 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-29 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-04-30 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-01 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-02 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-03 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-06 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-07 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-08 00:00:00+05:30,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,5000,0.0,0.0
2002-05-09 00:00:00+05:30,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0,0.0,0.0
2002-05-10 00:00:00+05:30,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0,0.0,0.0
2002-05-13 00:00:00+05:30,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0,0.0,0.0
2002-05-14 00:00:00+05:30,0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,17000,0.0,0.0
2002-05-15 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,3000,0.0,0.0
2002-05-16 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-17 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-20 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-21 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-22 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-23 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-24 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-27 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-28 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-29 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-30 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-05-31 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-03 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-04 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-05 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-06 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-07 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-10 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-11 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-12 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-13 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-14 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-17 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-18 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-19 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-20 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-21 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-24 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-25 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-26 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-27 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-06-28 00:00:00+05:30,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0,0.0,0.0
2002-07-01 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,500,0.0,0.0
2002-07-02 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,8200,0.0,0.0
2002-07-03 00:00:00+05:30,0.15000000596046448,0.15000000596046448,0.14000000059604645,0.15000000596046448,26200,0.0,0.0
2002-07-04 00:00:00+05:30,0.18000000715255737,0.18000000715255737,0.15000000596046448,0.1599999964237213,23950,0.0,0.0
2002-07-05 00:00:00+05:30,0.18000000715255737,0.18000000715255737,0.15000000596046448,0.1599999964237213,31600,0.0,0.0
2002-07-08 00:00:00+05:30,0.17000000178813934,0.17000000178813934,0.15000000596046448,0.17000000178813934,27000,0.0,0.0
2002-07-09 00:00:00+05:30,0.17000000178813934,0.17000000178813934,0.15000000596046448,0.17000000178813934,32000,0.0,0.0
2002-07-10 00:00:00+05:30,0.15000000596046448,0.17000000178813934,0.14000000059604645,0.14000000059604645,12600,0.0,0.0
2002-07-11 00:00:00+05:30,0.17000000178813934,0.17000000178813934,0.14000000059604645,0.15000000596046448,2900,0.0,0.0
2002-07-12 00:00:00+05:30,0.15000000596046448,0.1599999964237213,0.14000000059604645,0.1599999964237213,1100,0.0,0.0
2002-07-15 00:00:00+05:30,0.15000000596046448,0.15000000596046448,0.12999999523162842,0.12999999523162842,9600,0.0,0.0
2002-07-16 00:00:00+05:30,0.11999999731779099,0.14000000059604645,0.10999999940395355,0.14000000059604645,6200,0.0,0.0
2002-07-17 00:00:00+05:30,0.11999999731779099,0.14000000059604645,0.11999999731779099,0.12999999523162842,2400,0.0,0.0
2002-07-18 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,4600,0.0,0.0
2002-07-19 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.11999999731779099,0.11999999731779099,800,0.0,0.0
2002-07-22 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.12999999523162842,0.12999999523162842,600,0.0,0.0
2002-07-23 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0,0.0,0.0
2002-07-24 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,500,0.0,0.0
2002-07-25 00:00:00+05:30,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,100,0.0,0.0
2002-07-26 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,100,0.0,0.0
2002-07-29 00:00:00+05:30,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,300,0.0,0.0
2002-07-30 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,200,0.0,0.0
2002-07-31 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,2700,0.0,0.0
2002-08-01 00:00:00+05:30,0.15000000596046448,0.1599999964237213,0.14000000059604645,0.1599999964237213,5200,0.0,0.0
2002-08-02 00:00:00+05:30,0.15000000596046448,0.1599999964237213,0.15000000596046448,0.1599999964237213,1300,0.0,0.0
2002-08-05 00:00:00+05:30,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,200,0.0,0.0
2002-08-06 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,1000,0.0,0.0
2002-08-07 00:00:00+05:30,0.15000000596046448,0.15000000596046448,0.14000000059604645,0.14000000059604645,700,0.0,0.0
2002-08-08 00:00:00+05:30,0.15000000596046448,0.15000000596046448,0.14000000059604645,0.14000000059604645,700,0.0,0.0
2002-08-09 00:00:00+05:30,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,1500,0.0,0.0
2002-08-12 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,500,0.0,0.0
2002-08-13 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,3800,0.0,0.0
2002-08-14 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,200,0.0,0.0
2002-08-15 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0,0.0,0.0
2002-08-16 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,200,0.0,0.0
2002-08-19 00:00:00+05:30,0.14000000059604645,0.14000000059604645,0.12999999523162842,0.12999999523162842,700,0.0,0.0
2002-08-20 00:00:00+05:30,0.11999999731779099,0.11999999731779099,0.10999999940395355,0.10999999940395355,1620,0.0,0.0
2002-08-21 00:00:00+05:30,0.10000000149011612,0.12999999523162842,0.09000000357627869,0.09000000357627869,3500,0.0,0.0
2002-08-22 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,200,0.0,0.0
2002-08-23 00:00:00+05:30,0.10999999940395355,0.11999999731779099,0.10999999940395355,0.11999999731779099,700,0.0,0.0
2002-08-26 00:00:00+05:30,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0,0.0,0.0
2002-08-27 00:00:00+05:30,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,900,0.0,0.0
2002-08-28 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,2100,0.0,0.0
2002-08-29 00:00:00+05:30,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,600,0.0,0.0
2002-08-30 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,500,0.0,0.0
2002-09-02 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-03 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-04 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-05 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10000000149011612,0.10000000149011612,2700,0.0,0.0
2002-09-06 00:00:00+05:30,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,0.0,0.0
2002-09-09 00:00:00+05:30,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,0.0,0.0
2002-09-10 00:00:00+05:30,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,0.0,0.0
2002-09-11 00:00:00+05:30,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,0.0,0.0
2002-09-12 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,1100,0.0,0.0
2002-09-13 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,300,0.0,0.0
2002-09-16 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-17 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-18 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-19 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-20 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-23 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-24 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-25 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-26 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-27 00:00:00+05:30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0.0,0.0
2002-09-30 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1200,0.0,0.0
2002-10-01 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-02 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-03 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-04 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-07 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-08 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-09 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-10 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-11 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-14 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-15 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-16 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-17 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-18 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-21 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-22 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-23 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-24 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-25 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-28 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-29 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-30 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-10-31 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-11-01 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
2002-11-04 00:00:00+05:30,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,0.0,0.0
